20,807174963,435455716,-56656730,11,-891647819776.00,96.2,4.154
20,807174964,435455706,-56656716,11,-891647819776.00,96.2,4.154
20,807174965,435455689,-56656710,11,-891647819776.00,96.2,4.154
20,807174966,435455686,-56656703,11,-891647819776.00,96.2,4.154
20,807174967,435455687,-56656709,11,-891647819776.00,96.2,4.154
20,807174968,435455665,-56656707,11,-891647819776.00,96.2,4.154
20,807174969,435455674,-56656737,11,-891647819776.00,96.2,4.154
20,807174970,435455680,-56656746,11,-891647819776.00,96.2,4.154
20,807174971,435455670,-56656748,11,-891647819776.00,96.2,4.154
20,807174972,435455670,-56656768,11,-891647819776.00,96.2,4.154
20,807174973,435455676,-56656767,11,-891647819776.00,96.2,4.154
20,807174974,435455687,-56656769,11,-891647819776.00,96.2,4.154
20,807174975,435455686,-56656785,11,-891647819776.00,96.2,4.154
20,807174976,435455683,-56656781,10,-891647819776.00,96.2,4.154
20,807174977,435455681,-56656780,11,-891647819776.00,96.2,4.154
20,807174978,435455684,-56656797,10,-891647819776.00,96.2,4.154
20,807174979,435455688,-56656802,11,-891647819776.00,96.2,4.154
20,807174980,435455689,-56656814,11,-891647819776.00,96.2,4.154
20,807174981,435455689,-56656816,11,-891647819776.00,96.2,4.154
20,807174982,435455689,-56656817,11,-891647819776.00,96.2,4.154
