time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
933200,2025-08-04 09:11:59,43.5603121660623,-5.6229722205928,-102.034124,,,-15.502638619444,20.997376,0,1417.11618708,1925.45609836,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.5, 1.2,,,0,0,1024,1024,1139,1276,0,0,17,38,352.9,-89.9,0,43,3.745,3.752,3.752,3.749,0,0,8.871,111.74,-15.502638619444,-102.034124,38,Tripod,
933400,2025-08-04 09:11:59,43.5603121046549,-5.62297217652255,-102.034124,,,-15.502638619444,20.997376,0,1417.0932212,1925.48234508,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.4, 1.7,,,0,0,1024,1024,1024,1092,0,0,0,10,352.9,-90,0,43,3.745,3.752,3.752,3.749,0,0,8.871,111.74,-15.502638619444,-102.034124,38,Tripod,
933600,2025-08-04 09:12:00,43.5603120440699,-5.62297206946741,-102.034124,,,-15.502638619444,20.669292,0,1417.0604128,1925.51843432,28,5,14.999,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.6, 1.8,,,0,0,1024,1024,857,1368,0,0,-25,52,352.9,-89.9,0,43,3.746,3.752,3.752,3.749,0,0,8.807,111.92,-15.502638619444,-102.034124,38,Tripod,
933800,2025-08-04 09:12:00,43.5603119793728,-5.62297187294873,-102.034124,,,-15.502638619444,20.997376,0,1417.01776188,1925.5742086,28,5,14.999,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.8, 1.6,,,0,0,1024,1024,1024,1546,0,0,0,79,352.9,-89.9,0,43,3.746,3.752,3.752,3.749,0,0,8.807,111.92,-15.502638619444,-102.034124,38,Tripod,
934000,2025-08-04 09:12:00,43.5603119631986,-5.62297160644713,-102.034124,,,-15.502638619444,20.997376,0,1416.98495348,1925.64638708,28,5,14.999,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.6, 3.7,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,43,3.746,3.752,3.752,3.749,0,0,8.807,111.92,-15.502638619444,-102.034124,38,Tripod,
934200,2025-08-04 09:12:00,43.5603119431864,-5.62297110502866,-102.034124,,,-15.502638619444,20.997376,0.223694,1416.92261752,1925.77762068,28,5,14.999,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -1.3, 3.6,,,0,0,1024,1024,1024,1104,0,0,0,12,352.9,-89.9,0,43,3.746,3.752,3.752,3.749,0,0,8.807,111.92,-15.502638619444,-102.034124,38,Tripod,
934400,2025-08-04 09:12:00,43.5603119059032,-5.62297049069329,-102.034124,,,-15.502638619444,20.997376,0.447388,1416.84387736,1925.94166268,28,5,14.999,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.447388,0,0, -1.9, 0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,43,3.746,3.752,3.752,3.749,0,0,8.807,111.92,-15.502638619444,-102.034124,38,Tripod,
934600,2025-08-04 09:12:01,43.5603118738289,-5.62296986973974,-102.034124,,,-15.502638619444,20.997376,0.447388,1416.76841804,1926.10570468,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.447388,0,0, -1.8, 0.8,,,0,0,1024,1024,724,567,0,0,-45,-69,352.9,-89.9,0,43,3.745,3.752,3.751,3.747,0,0,8.799,111.92,-15.502638619444,-102.034124,38,Tripod,
934800,2025-08-04 09:12:01,43.5603118985015,-5.62296932254836,-102.034124,,,-15.502638619444,20.997376,0.447388,1416.7159246,1926.25006164,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.447388,0,0, -1.4, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,43,3.745,3.752,3.751,3.747,0,0,8.799,111.92,-15.502638619444,-102.034124,38,Tripod,
935000,2025-08-04 09:12:01,43.5603119409932,-5.62296881980911,-102.034124,,,-15.502638619444,19.68504,0.223694,1416.67655452,1926.38457608,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -0.9, -0.6,,,0,0,1024,1024,1132,1024,0,0,16,0,352.9,-89.9,0,43,3.745,3.752,3.751,3.747,0,0,8.799,111.92,-15.502638619444,-102.034124,38,Tripod,
935200,2025-08-04 09:12:01,43.5603119330431,-5.62296852455806,-102.034124,,,-15.502638619444,19.356956,0.223694,1416.64374612,1926.46331624,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -1.2, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,43,3.745,3.752,3.751,3.747,0,0,8.799,111.92,-15.502638619444,-102.034124,38,Tripod,
935400,2025-08-04 09:12:01,43.5603119119343,-5.62296836265234,-102.034124,,,-15.502638619444,19.356956,0,1416.6174994,1926.50596716,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -0.6, 0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,43,3.745,3.752,3.751,3.747,0,0,8.799,111.92,-15.502638619444,-102.034124,38,Tripod,
935600,2025-08-04 09:12:02,43.5603118661528,-5.62296818788422,-102.034124,,,-15.502638619444,19.028872,0,1416.584691,1926.55517976,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.5, 0.1,,,0,0,1024,1024,431,1037,0,0,-90,2,352.9,-90,0,43,3.744,3.75,3.75,3.747,0,0,8.9,111.74,-15.502638619444,-102.034124,38,Tripod,
935800,2025-08-04 09:12:02,43.5603118417544,-5.62296810163549,-102.034124,,,-15.502638619444,18.700788,0,1416.56500596,1926.57814564,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.1, 0.2,,,0,0,1024,1024,407,1024,0,0,-93,0,352.9,-90,0,43,3.744,3.75,3.75,3.747,0,0,8.9,111.74,-15.502638619444,-102.034124,38,Tripod,
936000,2025-08-04 09:12:02,43.5603117584157,-5.62296803846227,-102.034124,,,-15.502638619444,18.700788,0,1416.53219756,1926.61423488,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, 1.8, 0.2,,,0,0,1024,1024,433,1024,0,0,-90,0,352.9,-90,0,43,3.744,3.75,3.75,3.747,0,0,8.9,111.74,-15.502638619444,-102.034124,38,Tripod,
936200,2025-08-04 09:12:02,43.5603115059321,-5.62296797585631,-102.034124,,,-15.502638619444,18.700788,0.447388,1416.44033404,1926.7060984,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0, 3.1, 0.8,,,0,0,1024,1024,1105,1024,0,0,12,0,352.9,-90,0,43,3.744,3.75,3.75,3.747,0,0,8.9,111.74,-15.502638619444,-102.034124,38,Tripod,
936400,2025-08-04 09:12:02,43.5603109960313,-5.6229678977403,-102.034124,,,-15.502638619444,18.700788,0.671082,1416.26316868,1926.89638712,28,5,14.997,134.10366538056,47.57218,45.2309268,1498.9829876,-0.671082,0,0,0.1, 3.2, 0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,43,3.744,3.75,3.75,3.747,0,0,8.9,111.74,-15.502638619444,-102.034124,38,Tripod,
936600,2025-08-04 09:12:03,43.5603102171993,-5.62296779636017,-102.034124,,,-15.502638619444,18.700788,0.894776,1415.99085896,1927.1818202,28,5,14.99,134.10366538056,47.57218,45.2309268,1498.9829876,-0.894776,0,0,0, 0.1, 0.4,,,0,0,1024,1024,830,1024,0,0,-29,0,352.9,-90,0,42,3.743,3.749,3.749,3.746,0,0,9.077,111.92,-15.502638619444,-102.034124,38,Tripod,
936800,2025-08-04 09:12:03,43.5603093402244,-5.62296774113049,-102.034124,,,-15.502638619444,18.700788,0.894776,1415.69230252,1927.50006168,28,5,14.99,134.10366538056,47.57218,45.2309268,1498.9829876,-0.894776,0,0,0, -1.9, 0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,42,3.743,3.749,3.749,3.746,0,0,9.077,111.92,-15.502638619444,-102.034124,38,Tripod,
937000,2025-08-04 09:12:03,43.560308449543,-5.62296767379565,-102.034124,,,-15.502638619444,18.700788,0.894776,1415.39046524,1927.82486484,28,5,14.99,134.10366538056,47.57218,45.2309268,1498.9829876,-0.894776,0,0,0, -2, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,42,3.743,3.749,3.749,3.746,0,0,9.077,111.92,-15.502638619444,-102.034124,38,Tripod,
937200,2025-08-04 09:12:03,43.560307846983,-5.62296758792491,-102.034124,,,-15.502638619444,22.637796,0.894776,1415.18049148,1928.04796196,28,5,14.99,134.10366538056,47.57218,45.2309268,1498.9829876,-0.894776,0,0,0, -1.9, 1.5,,,0,0,1024,1024,1024,1429,0,0,0,61,352.9,-89.9,0,42,3.743,3.749,3.749,3.746,0,0,9.077,111.92,-15.502638619444,-102.034124,38,Tripod,
937400,2025-08-04 09:12:04,43.5603070848734,-5.62296735357706,-102.034124,,,-15.502638619444,22.637796,0.671082,1414.90162008,1928.33339504,28,5,14.99,134.10366538056,47.57218,45.2309268,1498.9829876,-0.671082,0,0,0, -1.7, 1.5,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,42,3.743,3.749,3.749,3.746,0,0,9.077,111.92,-15.502638619444,-102.034124,38,Tripod,
937600,2025-08-04 09:12:04,43.5603064055536,-5.62296716235329,-102.034124,,,-15.502638619444,22.309712,0.671082,1414.65227624,1928.58601972,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,-0.671082,0,0,0, -2, 1.5,,,0,0,1024,1024,1057,1024,0,0,5,0,352.9,-89.9,0,42,3.743,3.75,3.75,3.746,0,0,9.099,111.92,-15.502638619444,-102.034124,38,Tripod,
937800,2025-08-04 09:12:04,43.5603058032682,-5.62296688109871,-102.034124,,,-15.502638619444,22.309712,0.447388,1414.42261744,1928.81567852,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0.1, -4.8, -0.1,,,0,0,1024,1024,1177,1152,0,0,23,19,352.9,-89.9,0,42,3.743,3.75,3.75,3.746,0,0,9.099,111.92,-15.502638619444,-102.034124,38,Tripod,
938000,2025-08-04 09:12:04,43.5603053481959,-5.62296670954712,-102.034124,,,-15.502638619444,22.309712,0.447388,1414.25201376,1928.98956304,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0, -3.2, 0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,42,3.743,3.75,3.75,3.746,0,0,9.099,111.92,-15.502638619444,-102.034124,38,Tripod,
938200,2025-08-04 09:12:04,43.5603050622675,-5.6229665867935,-102.034124,,,-15.502638619444,22.309712,0.223694,1414.14374604,1929.09783076,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0,0,0, -2.6, 0.8,,,0,0,1024,1024,1137,1024,0,0,17,0,352.9,-89.9,0,42,3.743,3.75,3.75,3.746,0,0,9.099,111.92,-15.502638619444,-102.034124,38,Tripod,
938400,2025-08-04 09:12:04,43.5603048210241,-5.62296649430283,-102.034124,,,-15.502638619444,22.309712,0.223694,1414.05516336,1929.18969428,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0,0,0, -3.3, 0.8,,,0,0,1024,1024,1130,1024,0,0,16,0,352.9,-89.9,0,42,3.743,3.75,3.75,3.746,0,0,9.099,111.92,-15.502638619444,-102.034124,38,Tripod,
938600,2025-08-04 09:12:05,43.560304783193,-5.6229664636618,-102.034124,,,-15.502638619444,20.997376,0,1414.03875916,1929.20609848,28,5,14.994,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2.5, 1,,,0,0,1024,1024,1213,1114,0,0,29,14,352.9,-89.9,0,42,3.745,3.75,3.751,3.747,0,0,8.92,111.74,-15.502638619444,-102.034124,38,Tripod,
938800,2025-08-04 09:12:05,43.5603047338478,-5.62296640635152,-102.034124,,,-15.502638619444,20.997376,0,1414.01579328,1929.22906436,28,5,14.994,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2.1, 1,,,0,0,1024,1024,1210,1059,0,0,28,5,352.9,-89.9,0,42,3.745,3.75,3.751,3.747,0,0,8.92,111.74,-15.502638619444,-102.034124,38,Tripod,
939000,2025-08-04 09:12:05,43.5603047086269,-5.62296643302025,-102.034124,,,-15.502638619444,20.997376,0,1414.0092316,1929.24218772,28,5,14.994,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.8, 0.6,,,0,0,1024,1024,1232,1044,0,0,32,3,352.9,-89.9,0,42,3.745,3.75,3.751,3.747,0,0,8.92,111.74,-15.502638619444,-102.034124,38,Tripod,
939200,2025-08-04 09:12:05,43.560304655718,-5.622966364362,-102.034124,,,-15.502638619444,20.997376,0,1413.98298488,1929.26843444,28,5,14.994,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.8, 0.7,,,0,0,1024,1024,1229,1042,0,0,31,3,352.9,-89.9,0,42,3.745,3.75,3.751,3.747,0,0,8.92,111.74,-15.502638619444,-102.034124,38,Tripod,
939400,2025-08-04 09:12:05,43.5603046247401,-5.62296634015148,-102.034124,,,-15.502638619444,20.997376,0,1413.97314236,1929.2815578,28,5,14.994,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2.3, 0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,42,3.745,3.75,3.751,3.747,0,0,8.92,111.74,-15.502638619444,-102.034124,38,Tripod,
939600,2025-08-04 09:12:06,43.5603046071952,-5.62296628151751,-102.034124,,,-15.502638619444,20.997376,0,1413.960019,1929.297962,28,5,14.992,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.9, 0.9,,,0,0,1024,1024,976,1024,0,0,-7,0,352.9,-90,0,42,3.743,3.75,3.749,3.746,0,0,8.824,111.92,-15.502638619444,-102.034124,38,Tripod,
939800,2025-08-04 09:12:06,43.5603046115814,-5.62296617370608,-102.034124,,,-15.502638619444,20.997376,0,1413.95017648,1929.32420872,28,5,14.992,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.7, 0.3,,,0,1,1024,1024,1024,1221,0,0,0,30,352.9,-89.9,0,42,3.743,3.75,3.749,3.746,0,0,8.824,111.92,-15.502638619444,-102.034124,38,Tripod,
940000,2025-08-04 09:12:06,43.5603046102107,-5.62296609521202,-102.034124,,,-15.502638619444,20.997376,0,1413.94033396,1929.3471746,28,5,14.992,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.8, 0.1,,,0,1,1024,1024,1095,1024,0,0,11,0,352.9,-90,0,42,3.743,3.75,3.749,3.746,0,0,8.824,111.92,-15.502638619444,-102.034124,38,Tripod,
940200,2025-08-04 09:12:06,43.560304595133,-5.62296613531042,-102.034124,,,-15.502638619444,20.669292,0,1413.94033396,1929.35701712,28,5,14.992,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.8, 0.6,,,0,1,1024,1024,1042,1024,0,0,3,0,352.9,-90,0,42,3.743,3.75,3.749,3.746,0,0,8.824,111.92,-15.502638619444,-102.034124,38,Tripod,
940400,2025-08-04 09:12:06,43.5603045910209,-5.62296613114935,-102.034124,,,-15.502638619444,20.341208,0,1413.93705312,1929.36029796,28,5,14.992,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.9, 0.7,,,0,1,1024,1024,1024,1023,0,0,0,-0,352.9,-89.9,0,42,3.743,3.75,3.749,3.746,0,0,8.824,111.92,-15.502638619444,-102.034124,38,Tripod,
940600,2025-08-04 09:12:07,43.5603046272074,-5.62296610599349,-102.034124,,,-15.502638619444,20.341208,0,1413.94689564,1929.37342132,28,5,14.985,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2, 0.5,,,0,1,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,42,3.742,3.749,3.749,3.746,0,0,8.921,111.92,-15.502638619444,-102.034124,38,Tripod,
940800,2025-08-04 09:12:07,43.5603046727147,-5.62296609369927,-102.034124,,,-15.502638619444,20.341208,0,1413.960019,1929.39310636,28,5,14.985,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.7, 0.7,,,0,1,1024,1024,1059,1024,0,0,5,0,352.9,-89.9,0,42,3.742,3.749,3.749,3.746,0,0,8.921,111.92,-15.502638619444,-102.034124,38,Tripod,
941000,2025-08-04 09:12:07,43.5603047056115,-5.62296609767125,-102.034124,,,-15.502638619444,20.341208,0,1413.97314236,1929.40294888,28,5,14.985,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.7, 0.7,,,0,0,1024,1024,1281,1024,0,0,39,0,352.9,-90,0,42,3.742,3.749,3.749,3.746,0,0,8.921,111.92,-15.502638619444,-102.034124,38,Tripod,
941200,2025-08-04 09:12:07,43.5603047302842,-5.62296607837858,-102.034124,,,-15.502638619444,20.669292,0,1413.97970404,1929.4127914,28,5,14.985,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.6, 0.5,,,0,0,1024,1024,1188,1024,0,0,25,0,352.9,-89.9,0,42,3.742,3.749,3.749,3.746,0,0,8.921,111.92,-15.502638619444,-102.034124,38,Tripod,
941400,2025-08-04 09:12:07,43.5603047555051,-5.62296604168487,-102.034124,,,-15.502638619444,20.341208,0,1413.98298488,1929.42591476,28,5,14.985,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2.1, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,42,3.742,3.749,3.749,3.746,0,0,8.921,111.92,-15.502638619444,-102.034124,38,Tripod,
941600,2025-08-04 09:12:08,43.5603048152677,-5.62296606381469,-102.034124,,,-15.502638619444,20.669292,0,1414.00595076,1929.44888064,28,5,14.985,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2.1, 0.4,,,0,0,1024,1024,1048,1162,0,0,4,21,352.9,-90,0,42,3.742,3.749,3.749,3.746,0,0,8.921,111.92,-15.502638619444,-102.034124,38,Tripod,
941800,2025-08-04 09:12:08,43.5603049304066,-5.62296608443133,-102.034124,,,-15.502638619444,20.669292,0,1414.04532084,1929.49153156,28,5,14.988,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.4, 0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,42,3.742,3.749,3.749,3.746,0,0,8.897,111.92,-15.502638619444,-102.034124,38,Tripod,
942000,2025-08-04 09:12:08,43.5603049986674,-5.62296613587798,-102.034124,,,-15.502638619444,20.669292,0,1414.0748484,1929.52105912,28,5,14.988,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.5, 1.7,,,0,0,1024,1024,1024,1377,0,0,0,53,352.9,-89.9,0,42,3.742,3.749,3.749,3.746,0,0,8.897,111.92,-15.502638619444,-102.034124,38,Tripod,
942200,2025-08-04 09:12:08,43.5603050608972,-5.62296614401073,-102.034124,,,-15.502638619444,20.669292,0,1414.09453344,1929.544025,28,5,14.988,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.9, 1.3,,,0,0,1024,1024,1028,1383,0,0,1,54,352.9,-89.9,0,42,3.742,3.749,3.749,3.746,0,0,8.897,111.92,-15.502638619444,-102.034124,38,Tripod,
942400,2025-08-04 09:12:08,43.5603051357375,-5.62296603790186,-102.034124,,,-15.502638619444,20.669292,0,1414.11093764,1929.58339508,28,5,14.988,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2.3, 1.6,,,0,0,1024,1024,1070,1265,0,0,7,37,352.9,-90,0,42,3.742,3.749,3.749,3.746,0,0,8.897,111.92,-15.502638619444,-102.034124,38,Tripod,
942600,2025-08-04 09:12:09,43.5603052544402,-5.62296583665356,-102.034124,,,-15.502638619444,20.997376,0,1414.12734184,1929.65229272,28,5,14.988,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.8, 2.1,,,0,0,1024,1024,1085,1259,0,0,9,36,352.9,-89.9,0,42,3.742,3.749,3.749,3.746,0,0,8.897,111.92,-15.502638619444,-102.034124,38,Tripod,
942800,2025-08-04 09:12:09,43.5603053429875,-5.62296556182911,-102.034124,,,-15.502638619444,20.997376,0.223694,1414.12734184,1929.73103288,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -1.7, 1.7,,,0,0,1024,1024,1202,1024,0,0,27,0,352.9,-90,0,42,3.743,3.75,3.749,3.746,0,0,8.794,112.1,-15.502638619444,-102.034124,38,Tripod,
943000,2025-08-04 09:12:09,43.5603054704627,-5.62296521645463,-102.034124,,,-15.502638619444,20.669292,0.223694,1414.13390352,1929.83273892,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -1.6, 0.8,,,0,0,1024,1024,1058,1024,0,0,5,0,352.9,-90,0,42,3.743,3.75,3.749,3.746,0,0,8.794,112.1,-15.502638619444,-102.034124,38,Tripod,
943200,2025-08-04 09:12:09,43.5603055474961,-5.62296484989587,-102.034124,,,-15.502638619444,20.669292,0.223694,1414.11749932,1929.93444496,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -1.8, 0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,42,3.743,3.75,3.749,3.746,0,0,8.794,112.1,-15.502638619444,-102.034124,38,Tripod,
943400,2025-08-04 09:12:10,43.5603055971154,-5.62296442375839,-102.034124,,,-15.502638619444,20.669292,0.223694,1414.08797176,1930.04927436,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -1.9, 0.3,,,0,0,1024,1024,1104,1184,0,0,12,24,352.9,-90,0,42,3.743,3.75,3.749,3.746,0,0,8.794,112.1,-15.502638619444,-102.034124,38,Tripod,
943600,2025-08-04 09:12:10,43.5603056497504,-5.62296410335129,-102.034124,,,-15.502638619444,20.669292,0.223694,1414.07156756,1930.1345762,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -1.4, -0.1,,,0,0,1024,1024,1143,1196,0,0,18,26,352.9,-90,0,42,3.743,3.75,3.749,3.746,0,0,8.794,112.1,-15.502638619444,-102.034124,38,Tripod,
943800,2025-08-04 09:12:10,43.5603056977248,-5.62296393085398,-102.034124,,,-15.502638619444,20.997376,0,1414.06828672,1930.1837888,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.8, 0.8,,,0,0,1024,1024,1024,1195,0,0,0,26,352.9,-90,0,42,3.742,3.749,3.749,3.746,0,0,8.726,111.92,-15.502638619444,-102.034124,38,Tripod,
944000,2025-08-04 09:12:10,43.5603057339114,-5.62296375022232,-102.034124,,,-15.502638619444,20.997376,0,1414.06172504,1930.2330014,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.6, 1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,42,3.742,3.749,3.749,3.746,0,0,8.726,111.92,-15.502638619444,-102.034124,38,Tripod,
944200,2025-08-04 09:12:10,43.5603058073809,-5.62296345118837,-102.034124,,,-15.502638619444,20.997376,0,1414.05516336,1930.31830324,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.5, 0.8,,,0,0,1024,1024,847,1335,0,0,-27,47,352.9,-90,0,42,3.742,3.749,3.749,3.746,0,0,8.726,111.92,-15.502638619444,-102.034124,38,Tripod,
944400,2025-08-04 09:12:10,43.5603058175241,-5.62296317125711,-102.034124,,,-15.502638619444,20.997376,0,1414.02891664,1930.39048172,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.3, 0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,42,3.742,3.749,3.749,3.746,0,0,8.726,111.92,-15.502638619444,-102.034124,38,Tripod,
944600,2025-08-04 09:12:11,43.5603057854497,-5.62296293842297,-102.034124,,,-15.502638619444,20.997376,0,1413.9928274,1930.45281768,28,5,14.989,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.6, 0.8,,,0,0,1024,1024,1012,1299,0,0,-2,42,352.9,-89.9,0,42,3.742,3.749,3.749,3.746,0,0,8.726,111.92,-15.502638619444,-102.034124,38,Tripod,
944800,2025-08-04 09:12:11,43.5603057679047,-5.62296267986415,-102.034124,,,-15.502638619444,20.997376,0,1413.960019,1930.52171532,28,5,14.986,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2, 0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,42,3.743,3.749,3.749,3.746,0,0,8.766,111.92,-15.502638619444,-102.034124,38,Tripod,
945000,2025-08-04 09:12:11,43.5603057635185,-5.62296235359364,-102.034124,,,-15.502638619444,20.997376,0.223694,1413.92392976,1930.610298,28,5,14.986,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -1.6, 1.2,,,0,0,1024,1024,1024,1172,0,0,0,22,352.9,-90,0,42,3.743,3.749,3.749,3.746,0,0,8.766,111.92,-15.502638619444,-102.034124,38,Tripod,
945200,2025-08-04 09:12:11,43.5603056807281,-5.62296212378493,-102.034124,,,-15.502638619444,20.997376,0.223694,1413.87143632,1930.6759148,28,5,14.986,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -2.1, 0.2,,,0,0,1024,1024,1015,1024,0,0,-1,0,352.9,-90,0,42,3.743,3.749,3.749,3.746,0,0,8.766,111.92,-15.502638619444,-102.034124,38,Tripod,
945400,2025-08-04 09:12:12,43.5603055548978,-5.62296179600203,-102.034124,,,-15.502638619444,20.341208,0.223694,1413.79269616,1930.77434,28,5,14.986,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -2.2, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,42,3.743,3.749,3.749,3.746,0,0,8.766,111.92,-15.502638619444,-102.034124,38,Tripod,
945600,2025-08-04 09:12:12,43.5603055102129,-5.62296150850541,-102.034124,,,-15.502638619444,20.013124,0,1413.7467644,1930.85308016,28,5,14.986,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2.4, 0.1,,,0,0,1024,1024,732,1029,0,0,-44,1,352.9,-89.9,0,42,3.743,3.749,3.749,3.746,0,0,8.766,111.92,-15.502638619444,-102.034124,38,Tripod,
945800,2025-08-04 09:12:12,43.5603055022629,-5.62296123803123,-102.034124,,,-15.502638619444,20.013124,0,1413.713956,1930.92525864,28,5,14.987,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.9, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,42,3.743,3.749,3.749,3.745,0,0,8.812,112.1,-15.502638619444,-102.034124,38,Tripod,
