time(millisecond);Columna1;datetime(utc);latitude;longitude;height_above_takeoff(feet);height_above_ground_at_drone_location(feet);ground_elevation_at_drone_location(feet);altitude_above_seaLevel(feet);height_sonar(feet);speed(mph);distance(feet);mileage(feet);satellites;gpslevel;voltage(v);max_altitude(feet);max_ascent(feet);max_speed(mph);max_distance(feet); xSpeed(mph); ySpeed(mph); zSpeed(mph); compass_heading(degrees); pitch(degrees); roll(degrees);isPhoto;isVideo;rc_elevator;rc_aileron;rc_throttle;rc_rudder;rc_elevator(percent);rc_aileron(percent);rc_throttle(percent);rc_rudder(percent);gimbal_heading(degrees);gimbal_pitch(degrees);gimbal_roll(degrees);battery_percent;voltageCell1;voltageCell2;voltageCell3;voltageCell4;voltageCell5;voltageCell6;current(A);battery_temperature(f);altitude(feet);ascent(feet);flycStateRaw;flycState;message
749000;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+13;-9678478;;;-1,02533E+13;25590552;0;2,41805E+11;27509187232;29;5;15239;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;-35;9;0;0;1024;1024;1024;1024;0;0;0;0;3532;-90;0;54;381;3803;3813;3811;0;0;9017;10958;-1,02533E+13;-9678478;38;Tripod;
749200;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;25590552;223694;24181267178;2,75099E+11;29;5;15239;9,70302E+13;10498688;335093612;2,48141E+11;223694;0;0;0;-3;11;0;0;1024;1024;1024;1024;0;0;0;0;3532;-899;0;54;381;3803;3813;3811;0;0;9017;10958;-1,02533E+13;-9678478;38;Tripod;
749400;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;25590552;223694;2,4182E+11;2,75107E+11;29;5;15239;9,70302E+13;10498688;335093612;2,48141E+11;223694;0;0;0;12;13;0;0;1024;1024;1024;1024;0;0;0;0;3532;-90;0;54;381;3803;3813;3811;0;0;9017;10958;-1,02533E+13;-9678478;38;Tripod;
749600;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;24934384;0;2,41825E+11;2,75112E+11;29;5;15239;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;1;1;0;0;1024;1024;868;885;0;0;-24;-21;3532;-899;0;54;381;3803;3813;3811;0;0;9017;10958;-1,02533E+13;-9678478;38;Tripod;
749800;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;246063;0;2,41829E+11;2,75115E+11;29;5;15243;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;3;11;0;0;1024;1024;589;566;0;0;-66;-69;3532;-90;0;54;381;3803;3813;381;0;0;8984;10958;-1,02533E+13;-9678478;38;Tripod;
750000;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;246063;0;2,41829E+11;27511647862;29;5;15243;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;1;9;0;1;1024;1024;742;805;0;0;-43;-33;3532;-90;0;54;381;3803;3813;381;0;0;8984;10958;-1,02533E+13;-9678478;38;Tripod;
750200;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;24278216;0;2,41829E+11;2,75118E+11;29;5;15243;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;25;-6;0;1;1024;1024;1024;1024;0;0;0;0;3532;-899;0;54;381;3803;3813;381;0;0;8984;10958;-1,02533E+13;-9678478;38;Tripod;
750400;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;24278216;223694;2,41825E+11;2,75124E+11;29;5;15243;9,70302E+13;10498688;335093612;2,48141E+11;-223694;0;0;0;16;0;0;1;1024;1024;1024;1024;0;0;0;0;3532;-90;0;54;381;3803;3813;381;0;0;8984;10958;-1,02533E+13;-9678478;38;Tripod;
750600;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;23950132;223694;2,41817E+11;27513452324;29;5;15243;9,70302E+13;10498688;335093612;2,48141E+11;-223694;0;0;0;-15;17;0;1;1024;1024;928;864;0;0;-15;-24;3532;-899;0;54;381;3803;3813;381;0;0;8984;10958;-1,02533E+13;-9678478;38;Tripod;
750800;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;23950132;0;2,4181E+11;27514272534;29;5;15233;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;-15;16;0;1;1024;1024;642;568;0;0;-58;-69;3532;-90;0;54;381;3802;3812;3809;0;0;9031;10976;-1,02533E+13;-9678478;38;Tripod;
751000;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;23622048;0;24180446968;2,75149E+11;29;5;15233;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;-2;0;0;1;1024;1024;1024;1024;0;0;0;0;3532;-90;0;54;381;3802;3812;3809;0;0;9031;10976;-1,02533E+13;-9678478;38;Tripod;
751200;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;23950132;0;2,41802E+11;2,75153E+11;29;5;15233;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;6;-7;0;1;1024;1024;364;1474;0;0;-100;68;3532;-90;0;54;381;3802;3812;3809;0;0;9031;10976;-1,02533E+13;-9678478;38;Tripod;
751400;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;23622048;223694;2,41797E+11;2,75159E+11;29;5;15233;9,70302E+13;10498688;335093612;2,48141E+11;0;-223694;0;0;5;9;0;1;1024;1024;364;1427;0;0;-100;61;3532;-90;0;54;381;3802;3812;3809;0;0;9031;10976;-1,02533E+13;-9678478;38;Tripod;
751600;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;23622048;223694;2,41792E+11;2,75168E+11;29;5;15233;9,70302E+13;10498688;335093612;2,48141E+11;-223694;0;0;0;35;28;0;1;1024;1024;1024;1024;0;0;0;0;3532;-90;0;54;381;3802;3812;3809;0;0;9031;10976;-1,02533E+13;-9678478;38;Tripod;
751800;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;23622048;447388;24177822296;2,75183E+11;29;5;15234;9,70302E+13;10498688;335093612;2,48141E+11;-447388;0;0;1;3;25;0;1;1024;1024;1024;1134;0;0;0;17;3532;-899;0;54;3809;3801;3812;3809;0;0;9072;10976;-1,02533E+13;-9678478;38;Tripod;
752000;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+14;-9678478;;;-1,02533E+13;23622048;671082;2,41758E+11;27520342088;29;5;15234;9,70302E+13;10498688;335093612;2,48141E+11;-671082;0;0;0;-18;1;0;1;1024;1024;1024;1082;0;0;0;9;3532;-90;0;54;3809;3801;3812;3809;0;0;9072;10976;-1,02533E+13;-9678478;38;Tripod;
752200;###############################################################################################################################################################################################################################################################;30/07/2025 9:18;4,35633E+14;-5,6222E+13;-9678478;;;-1,02533E+13;23622048;447388;2,41734E+11;2,75227E+11;29;5;15234;9,70302E+13;10498688;335093612;2,48141E+11;-447388;0;0;0;-12;13;0;1;1024;1024;1024;1024;0;0;0;0;3532;-899;0;54;3809;3801;3812;3809;0;0;9072;10976;-1,02533E+13;-9678478;38;Tripod;
